borough,closing,opening,station,transfer_segement,transfer_station_name,segment,station_name,line_designators,full_station_name,line,annual_ridership,fiscal_year,student_to_total,annual_ridership_student_adj
B,,1915-06-22,Prospect Av,,,4 Av,Prospect Av,['R'],Prospect Av (R),R,837748.0,1974,1.0846658823062556,908676.673570301
B,,1915-06-22,Union St,,,4 Av,Union St,['R'],Union St (R),R,1015699.0,1974,1.0846658823062556,1101694.0519925815
B,,1915-06-22,86 St,,,Sea Beach,86 St,['N'],86 St (N),N,565404.0,1974,1.0846658823062556,613274.4285194861
B,,1915-06-22,Avenue U,,,Sea Beach,Avenue U,['N'],Avenue U (N),N,603084.0,1974,1.0846658823062556,654144.6389647858
B,,1915-06-22,Kings Hwy,,,Sea Beach,Kings Hwy,['N'],Kings Hwy (N),N,1012110.0,1974,1.0846658823062556,1097801.1861409843
B,,1915-06-22,Bay Pkwy,,,Sea Beach,Bay Pkwy,['N'],Bay Pkwy (N),N,1254306.0,1974,1.0846658823062556,1360502.9241720303
B,,1915-06-22,20 Av,,,Sea Beach,20 Av,['N'],20 Av (N),N,648274.0,1974,1.0846658823062556,703160.6901862056
B,,1915-06-22,18 Av,,,Sea Beach,18 Av,['N'],18 Av (N),N,1159585.0,1974,1.0846658823062556,1257762.2871340993
B,,1915-06-22,Fort Hamilton Pkwy,,,Sea Beach,Fort Hamilton Pkwy,['N'],Fort Hamilton Pkwy (N),N,1112046.0,1974,1.0846658823062556,1206198.3557551424
B,,1915-06-22,8 Av,,,Sea Beach,8 Av,['N'],8 Av (N),N,954718.0,1974,1.0846658823062556,1035550.0418236637
B,,1917-07-21,Bay 50 St,,,West End,Bay 50 St,['D'],Bay 50 St (D),D,530331.0,1974,1.0846658823062556,575231.9420293588
B,,1916-07-29,25 Av,,,West End,25 Av,['D'],25 Av (D),D,672641.0,1974,1.0846658823062556,729590.7437403621
B,,1916-07-29,Bay Pkwy,,,West End,Bay Pkwy,['D'],Bay Pkwy (D),D,1309800.0,1974,1.0846658823062556,1420695.3726447336
B,,1916-07-29,20 Av,,,West End,20 Av,['D'],20 Av (D),D,935576.0,1974,1.0846658823062556,1014787.3675045574
B,,1916-06-24,18 Av,,,West End,18 Av,['D'],18 Av (D),D,922822.0,1974,1.0846658823062556,1000953.5388416235
B,,1916-06-24,79 St,,,West End,79 St,['D'],79 St (D),D,975799.0,1974,1.0846658823062556,1058415.8832885618
B,,1916-06-24,71 St,,,West End,71 St,['D'],71 St (D),D,752639.0,1974,1.0846658823062556,816361.8449930979
B,,1916-06-24,55 St,,,West End,55 St,['D'],55 St (D),D,932844.0,1974,1.0846658823062556,1011824.0603140967
B,,1916-06-24,50 St,,,West End,50 St,['D'],50 St (D),D,1149848.0,1974,1.0846658823062556,1247200.8954380834
B,,1916-06-24,Fort Hamilton Pkwy,,,West End,Fort Hamilton Pkwy,['D'],Fort Hamilton Pkwy (D),D,1138920.0,1974,1.0846658823062556,1235347.6666762407
B,,1916-06-24,9 Av,,,West End,9 Av,['D'],9 Av (D),D,768406.0,1974,1.0846658823062556,833463.7719594206
B,,,Ocean Pkwy,,,Brighton,Ocean Pkwy,['Q'],Ocean Pkwy (Q),Q,872363.0,1974,1.0846658823062556,946222.383086332
B,,,Brighton Beach,,,Brighton,Brighton Beach,"['B', 'Q']","Brighton Beach (B,Q)",B,2335852.0,1974,1.0846658823062556,2533618.9705168316
B,,,Brighton Beach,,,Brighton,Brighton Beach,"['B', 'Q']","Brighton Beach (B,Q)",Q,2335852.0,1974,1.0846658823062556,2533618.9705168316
B,,,Sheepshead Bay,,,Brighton,Sheepshead Bay,"['B', 'Q']","Sheepshead Bay (B,Q)",B,3331634.0,1974,1.0846658823062556,3613709.7321315194
B,,,Sheepshead Bay,,,Brighton,Sheepshead Bay,"['B', 'Q']","Sheepshead Bay (B,Q)",Q,3331634.0,1974,1.0846658823062556,3613709.7321315194
B,,,Neck Rd,,,Brighton,Neck Rd,['Q'],Neck Rd (Q),Q,859091.0,1974,1.0846658823062556,931826.6974963634
B,,,Avenue U,,,Brighton,Avenue U,['Q'],Avenue U (Q),Q,1803319.0,1974,1.0846658823062556,1955998.5942146345
B,,,Kings Hwy,,,Brighton,Kings Hwy,"['B', 'Q']","Kings Hwy (B,Q)",B,4336120.0,1974,1.0846658823062556,4703241.425585801
B,,,Kings Hwy,,,Brighton,Kings Hwy,"['B', 'Q']","Kings Hwy (B,Q)",Q,4336120.0,1974,1.0846658823062556,4703241.425585801
B,,,Avenue M,,,Brighton,Avenue M,['Q'],Avenue M (Q),Q,1285844.0,1974,1.0846658823062556,1394711.1167682048
B,,,Avenue J,,,Brighton,Avenue J,['Q'],Avenue J (Q),Q,1418147.0,1974,1.0846658823062556,1538215.6669949694
B,,,Avenue H,,,Brighton,Avenue H,['Q'],Avenue H (Q),Q,701134.0,1974,1.0846658823062556,760496.1287249142
B,,,Newkirk Plaza,,,Brighton,Newkirk Plaza,"['B', 'Q']","Newkirk Plaza (B,Q)",B,2019816.0,1974,1.0846658823062556,2190825.503736292
B,,,Newkirk Plaza,,,Brighton,Newkirk Plaza,"['B', 'Q']","Newkirk Plaza (B,Q)",Q,2019816.0,1974,1.0846658823062556,2190825.503736292
B,,,Cortelyou Rd,,,Brighton,Cortelyou Rd,['Q'],Cortelyou Rd (Q),Q,1071994.0,1974,1.0846658823062556,1162755.3178370122
B,,,Beverley Rd,,,Brighton,Beverley Rd,['Q'],Beverley Rd (Q),Q,520614.0,1974,1.0846658823062556,564692.2436509889
B,,,Church Av,,,Brighton,Church Av,"['B', 'Q']","Church Av (B,Q)",B,3316977.0,1974,1.0846658823062556,3597811.784294557
B,,,Church Av,,,Brighton,Church Av,"['B', 'Q']","Church Av (B,Q)",Q,3316977.0,1974,1.0846658823062556,3597811.784294557
B,,,Parkside Av,,,Brighton,Parkside Av,['Q'],Parkside Av (Q),Q,1170064.0,1974,1.0846658823062556,1269128.5009147867
B,,1920-08-01,7 Av,,,Brighton,7 Av,"['B', 'Q']","7 Av (B,Q)",B,1324697.0,1974,1.0846658823062556,1436853.6402934499
B,,1920-08-01,7 Av,,,Brighton,7 Av,"['B', 'Q']","7 Av (B,Q)",Q,1324697.0,1974,1.0846658823062556,1436853.6402934499
B,,,Park Pl,,,Franklin Av,Park Pl,['S'],Park Pl (S),S,307830.0,1974,1.0846658823062556,333892.69855033467
B,,1920-05-01,Neptune Av,,,Culver,Neptune Av,['F'],Neptune Av (F),F,710703.0,1974,1.0846658823062556,770875.2965527028
B,,1919-05-10,Avenue X,,,Culver,Avenue X,['F'],Avenue X (F),F,720088.0,1974,1.0846658823062556,781054.8858581469
B,,1919-05-10,Avenue U,,,Culver,Avenue U,['F'],Avenue U (F),F,494489.0,1974,1.0846658823062556,536355.347475738
B,,1919-03-16,Kings Hwy,,,Culver,Kings Hwy,['F'],Kings Hwy (F),F,834418.0,1974,1.0846658823062556,905064.7361822212
B,,1919-03-16,Avenue P,,,Culver,Avenue P,['F'],Avenue P (F),F,569136.0,1974,1.0846658823062556,617322.4015922531
B,,1919-03-16,Avenue N,,,Culver,Avenue N,['F'],Avenue N (F),F,708776.0,1974,1.0846658823062556,768785.1453974986
B,,1919-03-16,Bay Pkwy,,,Culver,Bay Pkwy,['F'],Bay Pkwy (F),F,109783.0,1974,1.0846658823062556,119077.87455722765
B,,1919-03-16,Avenue I,,,Culver,Avenue I,['F'],Avenue I (F),F,480658.0,1974,1.0846658823062556,521353.33365756023
B,,1919-03-16,18 Av,,,Culver,18 Av,['F'],18 Av (F),F,1231950.0,1974,1.0846658823062556,1336254.1337071916
B,,1919-03-16,Ditmas Av,,,Culver,Ditmas Av,['F'],Ditmas Av (F),F,1041544.0,1974,1.0846658823062556,1129727.2417207868
B,,1933-10-07,Church Av,,,Culver,Church Av,"['F', 'G']","Church Av (F,G)",F,1919896.0,1974,1.0846658823062556,2082445.688776251
B,,1933-10-07,Church Av,,,Culver,Church Av,"['F', 'G']","Church Av (F,G)",G,1919896.0,1974,1.0846658823062556,2082445.688776251
B,,1933-10-07,Fort Hamilton Pkwy,,,Culver,Fort Hamilton Pkwy,"['F', 'G']","Fort Hamilton Pkwy (F,G)",F,658178.0,1974,1.0846658823062556,713903.2210845667
B,,1933-10-07,Fort Hamilton Pkwy,,,Culver,Fort Hamilton Pkwy,"['F', 'G']","Fort Hamilton Pkwy (F,G)",G,658178.0,1974,1.0846658823062556,713903.2210845667
B,,1933-10-07,15 St-Prospect Park,,,Culver,15 St-Prospect Park,"['F', 'G']","15 St-Prospect Park (F,G)",F,948100.0,1974,1.0846658823062556,1028371.723014561
B,,1933-10-07,15 St-Prospect Park,,,Culver,15 St-Prospect Park,"['F', 'G']","15 St-Prospect Park (F,G)",G,948100.0,1974,1.0846658823062556,1028371.723014561
B,,1933-10-07,7 Av,,,Culver,7 Av,"['F', 'G']","7 Av (F,G)",F,1559455.0,1974,1.0846658823062556,1691487.633491902
B,,1933-10-07,7 Av,,,Culver,7 Av,"['F', 'G']","7 Av (F,G)",G,1559455.0,1974,1.0846658823062556,1691487.633491902
B,,1933-10-07,Smith-9 Sts,,,Culver,Smith-9 Sts,"['F', 'G']","Smith-9 Sts (F,G)",F,838440.0,1974,1.0846658823062556,909427.262360857
B,,1933-10-07,Smith-9 Sts,,,Culver,Smith-9 Sts,"['F', 'G']","Smith-9 Sts (F,G)",G,838440.0,1974,1.0846658823062556,909427.262360857
B,,1933-10-07,Carroll St,,,Culver,Carroll St,"['F', 'G']","Carroll St (F,G)",F,1446651.0,1974,1.0846658823062556,1569132.983304227
B,,1933-10-07,Carroll St,,,Culver,Carroll St,"['F', 'G']","Carroll St (F,G)",G,1446651.0,1974,1.0846658823062556,1569132.983304227
B,,1933-03-30,Bergen St,,,Culver,Bergen St,"['F', 'G']","Bergen St (F,G)",F,1367636.0,1974,1.0846658823062556,1483428.1086137982
B,,1933-03-30,Bergen St,,,Culver,Bergen St,"['F', 'G']","Bergen St (F,G)",G,1367636.0,1974,1.0846658823062556,1483428.1086137982
B,,1936-04-09,York St,,,Culver,York St,['F'],York St (F),F,603485.0,1974,1.0846658823062556,654579.5899835906
Q,,1956-06-28,Rockaway Park-Beach 116 St,,,Rockaway,Rockaway Park-Beach 116 St,"['A', 'S']","Rockaway Park-Beach 116 St (A,S)",A,202103.0,1974,1.0846658823062556,219214.22881174117
Q,,1956-06-28,Rockaway Park-Beach 116 St,,,Rockaway,Rockaway Park-Beach 116 St,"['A', 'S']","Rockaway Park-Beach 116 St (A,S)",S,202103.0,1974,1.0846658823062556,219214.22881174117
Q,,1956-06-28,Beach 105 St,,,Rockaway,Beach 105 St,"['A', 'S']","Beach 105 St (A,S)",A,113430.0,1974,1.0846658823062556,123033.65102999857
Q,,1956-06-28,Beach 105 St,,,Rockaway,Beach 105 St,"['A', 'S']","Beach 105 St (A,S)",S,113430.0,1974,1.0846658823062556,123033.65102999857
Q,,1956-06-28,Beach 98 St,,,Rockaway,Beach 98 St,"['A', 'S']","Beach 98 St (A,S)",A,87351.0,1974,1.0846658823062556,94746.64948533374
Q,,1956-06-28,Beach 98 St,,,Rockaway,Beach 98 St,"['A', 'S']","Beach 98 St (A,S)",S,87351.0,1974,1.0846658823062556,94746.64948533374
Q,,1956-06-28,Beach 90 St,,,Rockaway,Beach 90 St,"['A', 'S']","Beach 90 St (A,S)",A,238810.0,1974,1.0846658823062556,259029.0593535569
Q,,1956-06-28,Beach 90 St,,,Rockaway,Beach 90 St,"['A', 'S']","Beach 90 St (A,S)",S,238810.0,1974,1.0846658823062556,259029.0593535569
Q,,1958-01-16,Far Rockaway-Mott Av,,,Rockaway,Far Rockaway-Mott Av,['A'],Far Rockaway-Mott Av (A),A,674535.0,1974,1.0846658823062556,731645.1009214501
Q,,1956-06-28,Beach 25 St,,,Rockaway,Beach 25 St,['A'],Beach 25 St (A),A,279355.0,1974,1.0846658823062556,303006.83755166404
Q,,1956-06-28,Beach 36 St,,,Rockaway,Beach 36 St,['A'],Beach 36 St (A),A,63177.0,1974,1.0846658823062556,68525.9364464623
Q,,1956-06-28,Beach 44 St,,,Rockaway,Beach 44 St,['A'],Beach 44 St (A),A,142579.0,1974,1.0846658823062556,154650.57683334363
Q,,1956-06-28,Beach 60 St,,,Rockaway,Beach 60 St,['A'],Beach 60 St (A),A,235745.0,1974,1.0846658823062556,255704.55842428823
Q,,1956-06-28,Beach 67 St-Arverne By The Sea,,,Rockaway,Beach 67 St-Arverne By The Sea,['A'],Beach 67 St-Arverne By The Sea (A),A,235850.0,1974,1.0846658823062556,255818.44834193037
Q,,1956-06-28,Broad Channel,,,Rockaway,Broad Channel,"['A', 'S']","Broad Channel (A,S)",A,71988.0,1974,1.0846658823062556,78082.92753546273
Q,,1956-06-28,Broad Channel,,,Rockaway,Broad Channel,"['A', 'S']","Broad Channel (A,S)",S,71988.0,1974,1.0846658823062556,78082.92753546273
Q,,1956-06-28,Howard Beach-JFK Airport,,,Rockaway,Howard Beach-JFK Airport,['A'],Howard Beach-JFK Airport (A),A,203928.0,1974,1.0846658823062556,221193.7440469501
Q,,1956-06-28,Aqueduct-North Conduit Av,,,Rockaway,Aqueduct-North Conduit Av,['A'],Aqueduct-North Conduit Av (A),A,135146.0,1974,1.0846658823062556,146588.25533016122
Q,,1958-11-03,Aqueduct Racetrack,,,Rockaway,Aqueduct Racetrack,['A'],Aqueduct Racetrack (A),A,603945.0,1974,1.0846658823062556,655078.5362894515
Q,,1915-07-01,Ozone Park-Lefferts Blvd,,,Lefferts Blvd,Ozone Park-Lefferts Blvd,['A'],Ozone Park-Lefferts Blvd (A),A,1462990.0,1974,1.0846658823062556,1586855.3391552288
Q,,1915-07-01,111 St,,,Lefferts Blvd,111 St,['A'],111 St (A),A,381366.0,1974,1.0846658823062556,413654.6888716075
Q,,1915-07-01,104 St,,,Lefferts Blvd,104 St,['A'],104 St (A),A,310374.0,1974,1.0846658823062556,336652.0885549218
Q,,1915-07-01,Rockaway Blvd,,,Fulton St,Rockaway Blvd,['A'],Rockaway Blvd (A),A,954003.0,1974,1.0846658823062556,1034774.5057178148
Q,,1915-07-01,88 St,,,Fulton St,88 St,['A'],88 St (A),A,466342.0,1974,1.0846658823062556,505825.25688646385
Q,,1915-07-01,80 St,,,Fulton St,80 St,['A'],80 St (A),A,535034.0,1974,1.0846658823062556,580333.1256738452
B,,1956-04-29,Grant Av,,,Fulton St,Grant Av,['A'],Grant Av (A),A,1137273.0,1974,1.0846658823062556,1233561.2219680822
B,,1948-11-28,Euclid Av,,,Fulton St,Euclid Av,"['A', 'C']","Euclid Av (A,C)",A,1922582.0,1974,1.0846658823062556,2085359.1013361255
B,,1948-11-28,Euclid Av,,,Fulton St,Euclid Av,"['A', 'C']","Euclid Av (A,C)",C,1922582.0,1974,1.0846658823062556,2085359.1013361255
B,,1948-11-28,Shepherd Av,,,Fulton St,Shepherd Av,['C'],Shepherd Av (C),C,932322.0,1974,1.0846658823062556,1011257.8647235328
B,,1948-11-28,Van Siclen Av,,,Fulton St,Van Siclen Av,['C'],Van Siclen Av (C),C,713698.0,1974,1.0846658823062556,774123.87087021
B,,1948-11-28,Liberty Av,,,Fulton St,Liberty Av,['C'],Liberty Av (C),C,1060189.0,1974,1.0846658823062556,1149950.8370963868
B,,1936-04-09,Rockaway Av,,,Fulton St,Rockaway Av,['C'],Rockaway Av (C),C,1486376.0,1974,1.0846658823062556,1612221.335478843
B,,1936-04-09,Ralph Av,,,Fulton St,Ralph Av,['C'],Ralph Av (C),C,1391090.0,1974,1.0846658823062556,1508867.862217409
B,,1936-04-09,Utica Av,,,Fulton St,Utica Av,"['A', 'C']","Utica Av (A,C)",A,1990288.0,1974,1.0846658823062556,2158797.4895635527
B,,1936-04-09,Utica Av,,,Fulton St,Utica Av,"['A', 'C']","Utica Av (A,C)",C,1990288.0,1974,1.0846658823062556,2158797.4895635527
B,,1936-04-09,Kingston-Throop Avs,,,Fulton St,Kingston-Throop Avs,['C'],Kingston-Throop Avs (C),C,1824778.0,1974,1.0846658823062556,1979274.4393830444
B,,1936-04-09,Nostrand Av,,,Fulton St,Nostrand Av,"['A', 'C']","Nostrand Av (A,C)",A,2827423.0,1974,1.0846658823062556,3066809.2629480003
B,,1936-04-09,Nostrand Av,,,Fulton St,Nostrand Av,"['A', 'C']","Nostrand Av (A,C)",C,2827423.0,1974,1.0846658823062556,3066809.2629480003
B,,1936-04-09,Clinton-Washington Avs,,,Fulton St,Clinton-Washington Avs,['C'],Clinton-Washington Avs (C),C,1134588.0,1974,1.0846658823062556,1230648.8940740898
B,,1936-04-09,Lafayette Av,,,Fulton St,Lafayette Av,['C'],Lafayette Av (C),C,768117.0,1974,1.0846658823062556,833150.3035194342
B,,1933-02-01,High St,,,Fulton St,High St,"['A', 'C']","High St (A,C)",A,1130155.0,1974,1.0846658823062556,1225840.5702178264
B,,1933-02-01,High St,,,Fulton St,High St,"['A', 'C']","High St (A,C)",C,1130155.0,1974,1.0846658823062556,1225840.5702178264
B,,1937-07-01,Fulton St,,,Crosstown,Fulton St,['G'],Fulton St (G),G,316370.0,1974,1.0846658823062556,343155.7451852301
B,,1937-07-01,Clinton-Washington Avs,,,Crosstown,Clinton-Washington Avs,['G'],Clinton-Washington Avs (G),G,1072105.0,1974,1.0846658823062556,1162875.715749948
B,,1937-07-01,Classon Av,,,Crosstown,Classon Av,['G'],Classon Av (G),G,690882.0,1974,1.0846658823062556,749376.1340995105
B,,1937-07-01,Bedford-Nostrand Avs,,,Crosstown,Bedford-Nostrand Avs,['G'],Bedford-Nostrand Avs (G),G,1123562.0,1974,1.0846658823062556,1218689.3680557811
B,,1937-07-01,Myrtle-Willoughby Avs,,,Crosstown,Myrtle-Willoughby Avs,['G'],Myrtle-Willoughby Avs (G),G,826738.0,1974,1.0846658823062556,896734.5022061091
B,,1937-07-01,Flushing Av,,,Crosstown,Flushing Av,['G'],Flushing Av (G),G,532122.0,1974,1.0846658823062556,577174.5786245693
B,,1937-07-01,Broadway,,,Crosstown,Broadway,['G'],Broadway (G),G,684318.0,1974,1.0846658823062556,742256.3872480522
B,,1933-08-19,Nassau Av,,,Crosstown,Nassau Av,['G'],Nassau Av (G),G,1461313.0,1974,1.0846658823062556,1585036.3544706013
B,,1933-08-19,Greenpoint Av,,,Crosstown,Greenpoint Av,['G'],Greenpoint Av (G),G,1702051.0,1974,1.0846658823062556,1846156.6496452447
Q,,1933-08-19,21 St,,,Crosstown,21 St,['G'],21 St (G),G,300767.0,1974,1.0846658823062556,326231.7034236056
Q,,1989-10-29,21 St-Queensbridge,,,Queens Blvd,21 St-Queensbridge,['F'],21 St-Queensbridge (F),F,,1974,1.0846658823062556,
Q,,1933-08-19,Queens Plaza,,,Queens Blvd,Queens Plaza,"['E', 'M', 'R']","Queens Plaza (E,M,R)",E,2749521.0,1974,1.0846658823062556,2982311.6213845783
Q,,1933-08-19,Queens Plaza,,,Queens Blvd,Queens Plaza,"['E', 'M', 'R']","Queens Plaza (E,M,R)",M,2749521.0,1974,1.0846658823062556,2982311.6213845783
Q,,1933-08-19,Queens Plaza,,,Queens Blvd,Queens Plaza,"['E', 'M', 'R']","Queens Plaza (E,M,R)",R,2749521.0,1974,1.0846658823062556,2982311.6213845783
Q,,1933-08-19,36 St,,,Queens Blvd,36 St,"['M', 'R']","36 St (M,R)",M,966489.0,1974,1.0846658823062556,1048317.6439242907
Q,,1933-08-19,36 St,,,Queens Blvd,36 St,"['M', 'R']","36 St (M,R)",R,966489.0,1974,1.0846658823062556,1048317.6439242907
Q,,1933-08-19,Steinway St,,,Queens Blvd,Steinway St,"['M', 'R']","Steinway St (M,R)",M,2032999.0,1974,1.0846658823062556,2205124.6540627354
Q,,1933-08-19,Steinway St,,,Queens Blvd,Steinway St,"['M', 'R']","Steinway St (M,R)",R,2032999.0,1974,1.0846658823062556,2205124.6540627354
Q,,1933-08-19,46 St,,,Queens Blvd,46 St,"['M', 'R']","46 St (M,R)",M,1764556.0,1974,1.0846658823062556,1913953.6906187972
Q,,1933-08-19,46 St,,,Queens Blvd,46 St,"['M', 'R']","46 St (M,R)",R,1764556.0,1974,1.0846658823062556,1913953.6906187972
Q,,1933-08-19,Northern Blvd,,,Queens Blvd,Northern Blvd,"['M', 'R']","Northern Blvd (M,R)",M,1368358.0,1974,1.0846658823062556,1484211.2373808234
Q,,1933-08-19,Northern Blvd,,,Queens Blvd,Northern Blvd,"['M', 'R']","Northern Blvd (M,R)",R,1368358.0,1974,1.0846658823062556,1484211.2373808234
Q,,1933-08-19,65 St,,,Queens Blvd,65 St,"['M', 'R']","65 St (M,R)",M,590604.0,1974,1.0846658823062556,640608.0087536038
Q,,1933-08-19,65 St,,,Queens Blvd,65 St,"['M', 'R']","65 St (M,R)",R,590604.0,1974,1.0846658823062556,640608.0087536038
Q,,1936-12-31,Elmhurst Av,,,Queens Blvd,Elmhurst Av,"['M', 'R']","Elmhurst Av (M,R)",M,1998939.0,1974,1.0846658823062556,2168180.934111384
Q,,1936-12-31,Elmhurst Av,,,Queens Blvd,Elmhurst Av,"['M', 'R']","Elmhurst Av (M,R)",R,1998939.0,1974,1.0846658823062556,2168180.934111384
Q,,1936-12-31,Grand Av-Newtown,,,Queens Blvd,Grand Av-Newtown,"['M', 'R']","Grand Av-Newtown (M,R)",M,2358249.0,1974,1.0846658823062556,2557912.232282845
Q,,1936-12-31,Grand Av-Newtown,,,Queens Blvd,Grand Av-Newtown,"['M', 'R']","Grand Av-Newtown (M,R)",R,2358249.0,1974,1.0846658823062556,2557912.232282845
Q,,1936-12-31,Woodhaven Blvd,,,Queens Blvd,Woodhaven Blvd,"['M', 'R']","Woodhaven Blvd (M,R)",M,4002373.0,1974,1.0846658823062556,4341237.441363735
Q,,1936-12-31,Woodhaven Blvd,,,Queens Blvd,Woodhaven Blvd,"['M', 'R']","Woodhaven Blvd (M,R)",R,4002373.0,1974,1.0846658823062556,4341237.441363735
Q,,1936-12-31,63 Dr-Rego Park,,,Queens Blvd,63 Dr-Rego Park,"['M', 'R']","63 Dr-Rego Park (M,R)",M,3766744.0,1974,1.0846658823062556,4085658.7041817945
Q,,1936-12-31,63 Dr-Rego Park,,,Queens Blvd,63 Dr-Rego Park,"['M', 'R']","63 Dr-Rego Park (M,R)",R,3766744.0,1974,1.0846658823062556,4085658.7041817945
Q,,1936-12-31,67 Av,,,Queens Blvd,67 Av,"['M', 'R']","67 Av (M,R)",M,2450879.0,1974,1.0846658823062556,2658384.8329608734
Q,,1936-12-31,67 Av,,,Queens Blvd,67 Av,"['M', 'R']","67 Av (M,R)",R,2450879.0,1974,1.0846658823062556,2658384.8329608734
Q,,1936-12-31,Forest Hills-71 Av,,,Queens Blvd,Forest Hills-71 Av,"['E', 'F', 'M', 'R']","Forest Hills-71 Av (E,F,M,R)",E,5833141.0,1974,1.0846658823062556,6327009.029381794
Q,,1936-12-31,Forest Hills-71 Av,,,Queens Blvd,Forest Hills-71 Av,"['E', 'F', 'M', 'R']","Forest Hills-71 Av (E,F,M,R)",F,5833141.0,1974,1.0846658823062556,6327009.029381794
Q,,1936-12-31,Forest Hills-71 Av,,,Queens Blvd,Forest Hills-71 Av,"['E', 'F', 'M', 'R']","Forest Hills-71 Av (E,F,M,R)",M,5833141.0,1974,1.0846658823062556,6327009.029381794
Q,,1936-12-31,Forest Hills-71 Av,,,Queens Blvd,Forest Hills-71 Av,"['E', 'F', 'M', 'R']","Forest Hills-71 Av (E,F,M,R)",R,5833141.0,1974,1.0846658823062556,6327009.029381794
Q,,1936-12-31,75 Av,,,Queens Blvd,75 Av,"['E', 'F']","75 Av (E,F)",E,680385.0,1974,1.0846658823062556,737990.3963329417
Q,,1936-12-31,75 Av,,,Queens Blvd,75 Av,"['E', 'F']","75 Av (E,F)",F,680385.0,1974,1.0846658823062556,737990.3963329417
Q,,1936-12-31,Kew Gardens-Union Turnpike,,,Queens Blvd,Kew Gardens-Union Turnpike,"['E', 'F']","Kew Gardens-Union Turnpike (E,F)",E,5507535.0,1974,1.0846658823062556,5973835.310107583
Q,,1936-12-31,Kew Gardens-Union Turnpike,,,Queens Blvd,Kew Gardens-Union Turnpike,"['E', 'F']","Kew Gardens-Union Turnpike (E,F)",F,5507535.0,1974,1.0846658823062556,5973835.310107583
Q,,1937-04-24,Briarwood-Van Wyck Blvd,,,Queens Blvd,Briarwood-Van Wyck Blvd,"['E', 'F']","Briarwood-Van Wyck Blvd (E,F)",E,1501878.0,1974,1.0846658823062556,1629035.8259863546
Q,,1937-04-24,Briarwood-Van Wyck Blvd,,,Queens Blvd,Briarwood-Van Wyck Blvd,"['E', 'F']","Briarwood-Van Wyck Blvd (E,F)",F,1501878.0,1974,1.0846658823062556,1629035.8259863546
Q,,1937-04-24,Sutphin Blvd,,,Queens Blvd,Sutphin Blvd,['F'],Sutphin Blvd (F),F,2838173.0,1974,1.0846658823062556,3078469.421182792
Q,,1937-04-24,Parsons Blvd,,,Queens Blvd,Parsons Blvd,['F'],Parsons Blvd (F),F,4524383.0,1974,1.0846658823062556,4907443.878586424
Q,,1937-04-24,169 St,,,Queens Blvd,169 St,['F'],169 St (F),F,5303361.0,1974,1.0846658823062556,5752374.738253586
Q,,1950-12-11,Jamaica-179 St,,,Queens Blvd,Jamaica-179 St,['F'],Jamaica-179 St (F),F,8988804.0,1974,1.0846658823062556,9749849.021537999
Q,,1988-12-11,Jamaica-Van Wyck,,,Queens Blvd,Jamaica-Van Wyck,['E'],Jamaica-Van Wyck (E),E,,1974,1.0846658823062556,
Q,,1918-07-03,121 St,,,Jamaica,121 St,"['J', 'Z']","121 St (J,Z)",J,318579.0,1974,1.0846658823062556,345551.7721192446
Q,,1918-07-03,121 St,,,Jamaica,121 St,"['J', 'Z']","121 St (J,Z)",Z,318579.0,1974,1.0846658823062556,345551.7721192446
Q,,1917-05-28,111 St,,,Jamaica,111 St,['J'],111 St (J),J,324071.0,1974,1.0846658823062556,351508.7571448706
Q,,1917-05-28,104 St,,,Jamaica,104 St,"['J', 'Z']","104 St (J,Z)",J,340135.0,1974,1.0846658823062556,368932.82987823826
Q,,1917-05-28,104 St,,,Jamaica,104 St,"['J', 'Z']","104 St (J,Z)",Z,340135.0,1974,1.0846658823062556,368932.82987823826
Q,,1917-05-28,Woodhaven Blvd,,,Jamaica,Woodhaven Blvd,"['J', 'Z']","Woodhaven Blvd (J,Z)",J,477386.0,1974,1.0846658823062556,517804.30689065414
Q,,1917-05-28,Woodhaven Blvd,,,Jamaica,Woodhaven Blvd,"['J', 'Z']","Woodhaven Blvd (J,Z)",Z,477386.0,1974,1.0846658823062556,517804.30689065414
Q,,1917-05-28,85 St-Forest Pkwy,,,Jamaica,85 St-Forest Pkwy,['J'],85 St-Forest Pkwy (J),J,496707.0,1974,1.0846658823062556,538761.1364026933
Q,,1917-05-28,75 St-Elderts Ln,,,Jamaica,75 St-Elderts Ln,"['J', 'Z']","75 St-Elderts Ln (J,Z)",J,381714.0,1974,1.0846658823062556,414032.1525986501
Q,,1917-05-28,75 St-Elderts Ln,,,Jamaica,75 St-Elderts Ln,"['J', 'Z']","75 St-Elderts Ln (J,Z)",Z,381714.0,1974,1.0846658823062556,414032.1525986501
B,,,Cypress Hills,,,Jamaica,Cypress Hills,['J'],Cypress Hills (J),J,137652.0,1974,1.0846658823062556,149306.42803122068
B,,,Crescent St,,,Jamaica,Crescent St,"['J', 'Z']","Crescent St (J,Z)",J,580437.0,1974,1.0846658823062556,629580.2107281961
B,,,Crescent St,,,Jamaica,Crescent St,"['J', 'Z']","Crescent St (J,Z)",Z,580437.0,1974,1.0846658823062556,629580.2107281961
B,,,Norwood Av,,,Jamaica,Norwood Av,"['J', 'Z']","Norwood Av (J,Z)",J,474842.0,1974,1.0846658823062556,515044.916886067
