borough,station_name,line_designators,station_key,line_designators_str,annual_ridership,year,date_standardized,line,station_key_split
M,125 St,"['A', 'B', 'C', 'D']",125_St|A_B_C_D,A_B_C_D,7986389,2008,2008-12-31,B,B|125_St|A_B_C_D
M,125 St,"['A', 'B', 'C', 'D']",125_St|A_B_C_D,A_B_C_D,7986389,2008,2008-12-31,C,C|125_St|A_B_C_D
M,125 St,"['A', 'B', 'C', 'D']",125_St|A_B_C_D,A_B_C_D,7986389,2008,2008-12-31,D,D|125_St|A_B_C_D
M,135 St,"['2', '3']",135_St|2_3,2_3,3944165,2008,2008-12-31,2,2|135_St|2_3
M,135 St,"['2', '3']",135_St|2_3,2_3,3944165,2008,2008-12-31,3,3|135_St|2_3
M,135 St,"['B', 'C']",135_St|B_C,B_C,1467646,2008,2008-12-31,B,B|135_St|B_C
M,135 St,"['B', 'C']",135_St|B_C,B_C,1467646,2008,2008-12-31,C,C|135_St|B_C
M,137 St-City College,['1'],137_St_City_College|1,1,4618524,2008,2008-12-31,1,1|137_St_City_College|1
M,14 St /8 Av,"['A', 'C', 'E', 'L']",14_St_8_Av|A_C_E_L,A_C_E_L,11568852,2008,2008-12-31,A,A|14_St_8_Av|A_C_E_L
M,14 St /8 Av,"['A', 'C', 'E', 'L']",14_St_8_Av|A_C_E_L,A_C_E_L,11568852,2008,2008-12-31,C,C|14_St_8_Av|A_C_E_L
M,14 St /8 Av,"['A', 'C', 'E', 'L']",14_St_8_Av|A_C_E_L,A_C_E_L,11568852,2008,2008-12-31,E,E|14_St_8_Av|A_C_E_L
M,14 St /8 Av,"['A', 'C', 'E', 'L']",14_St_8_Av|A_C_E_L,A_C_E_L,11568852,2008,2008-12-31,L,L|14_St_8_Av|A_C_E_L
M,14 St /6 Av,"['F', 'M', '1', '2', '3', 'L']",14_St_6_Av|F_M_1_2_3_L,F_M_1_2_3_L,15304268,2008,2008-12-31,F,F|14_St_6_Av|F_M_1_2_3_L
M,14 St /6 Av,"['F', 'M', '1', '2', '3', 'L']",14_St_6_Av|F_M_1_2_3_L,F_M_1_2_3_L,15304268,2008,2008-12-31,M,M|14_St_6_Av|F_M_1_2_3_L
M,14 St /6 Av,"['F', 'M', '1', '2', '3', 'L']",14_St_6_Av|F_M_1_2_3_L,F_M_1_2_3_L,15304268,2008,2008-12-31,1,1|14_St_6_Av|F_M_1_2_3_L
M,14 St /6 Av,"['F', 'M', '1', '2', '3', 'L']",14_St_6_Av|F_M_1_2_3_L,F_M_1_2_3_L,15304268,2008,2008-12-31,2,2|14_St_6_Av|F_M_1_2_3_L
M,14 St /6 Av,"['F', 'M', '1', '2', '3', 'L']",14_St_6_Av|F_M_1_2_3_L,F_M_1_2_3_L,15304268,2008,2008-12-31,3,3|14_St_6_Av|F_M_1_2_3_L
M,14 St /6 Av,"['F', 'M', '1', '2', '3', 'L']",14_St_6_Av|F_M_1_2_3_L,F_M_1_2_3_L,15304268,2008,2008-12-31,L,L|14_St_6_Av|F_M_1_2_3_L
M,14 St-Union Sq,"['L', 'N', 'Q', 'R', 'W', '4', '5', '6']",14_St_Union_Sq|L_N_Q_R_W_4_5_6,L_N_Q_R_W_4_5_6,35545653,2008,2008-12-31,L,L|14_St_Union_Sq|L_N_Q_R_W_4_5_6
M,14 St-Union Sq,"['L', 'N', 'Q', 'R', 'W', '4', '5', '6']",14_St_Union_Sq|L_N_Q_R_W_4_5_6,L_N_Q_R_W_4_5_6,35545653,2008,2008-12-31,N,N|14_St_Union_Sq|L_N_Q_R_W_4_5_6
M,14 St-Union Sq,"['L', 'N', 'Q', 'R', 'W', '4', '5', '6']",14_St_Union_Sq|L_N_Q_R_W_4_5_6,L_N_Q_R_W_4_5_6,35545653,2008,2008-12-31,Q,Q|14_St_Union_Sq|L_N_Q_R_W_4_5_6
M,14 St-Union Sq,"['L', 'N', 'Q', 'R', 'W', '4', '5', '6']",14_St_Union_Sq|L_N_Q_R_W_4_5_6,L_N_Q_R_W_4_5_6,35545653,2008,2008-12-31,R,R|14_St_Union_Sq|L_N_Q_R_W_4_5_6
M,14 St-Union Sq,"['L', 'N', 'Q', 'R', 'W', '4', '5', '6']",14_St_Union_Sq|L_N_Q_R_W_4_5_6,L_N_Q_R_W_4_5_6,35545653,2008,2008-12-31,4,4|14_St_Union_Sq|L_N_Q_R_W_4_5_6
M,14 St-Union Sq,"['L', 'N', 'Q', 'R', 'W', '4', '5', '6']",14_St_Union_Sq|L_N_Q_R_W_4_5_6,L_N_Q_R_W_4_5_6,35545653,2008,2008-12-31,5,5|14_St_Union_Sq|L_N_Q_R_W_4_5_6
M,14 St-Union Sq,"['L', 'N', 'Q', 'R', 'W', '4', '5', '6']",14_St_Union_Sq|L_N_Q_R_W_4_5_6,L_N_Q_R_W_4_5_6,35545653,2008,2008-12-31,6,6|14_St_Union_Sq|L_N_Q_R_W_4_5_6
M,145 St,['1'],145_St|1,1,3191262,2008,2008-12-31,1,1|145_St|1
M,145 St,['3'],145_St|3,3,826061,2008,2008-12-31,3,3|145_St|3
M,145 St,"['A', 'B', 'C', 'D']",145_St|A_B_C_D,A_B_C_D,6602419,2008,2008-12-31,A,A|145_St|A_B_C_D
M,145 St,"['A', 'B', 'C', 'D']",145_St|A_B_C_D,A_B_C_D,6602419,2008,2008-12-31,B,B|145_St|A_B_C_D
M,145 St,"['A', 'B', 'C', 'D']",145_St|A_B_C_D,A_B_C_D,6602419,2008,2008-12-31,C,C|145_St|A_B_C_D
M,145 St,"['A', 'B', 'C', 'D']",145_St|A_B_C_D,A_B_C_D,6602419,2008,2008-12-31,D,D|145_St|A_B_C_D
M,155 St,"['B', 'D']",155_St|B_D,B_D,1199549,2008,2008-12-31,B,B|155_St|B_D
M,155 St,"['B', 'D']",155_St|B_D,B_D,1199549,2008,2008-12-31,D,D|155_St|B_D
M,155 St,['C'],155_St|C,C,739611,2008,2008-12-31,C,C|155_St|C
M,157 St,['1'],157_St|1,1,3255229,2008,2008-12-31,1,1|157_St|1
M,163 St-Amsterdam Av,['C'],163_St_Amsterdam_Av|C,C,1167101,2008,2008-12-31,C,C|163_St_Amsterdam_Av|C
M,168 St,"['A', 'C', '1']",168_St|A_C_1,A_C_1,7703324,2008,2008-12-31,A,A|168_St|A_C_1
M,168 St,"['A', 'C', '1']",168_St|A_C_1,A_C_1,7703324,2008,2008-12-31,C,C|168_St|A_C_1
M,168 St,"['A', 'C', '1']",168_St|A_C_1,A_C_1,7703324,2008,2008-12-31,1,1|168_St|A_C_1
M,175 St,['A'],175_St|A,A,3606024,2008,2008-12-31,A,A|175_St|A
M,18 St,['1'],18_St|1,1,2457457,2008,2008-12-31,1,1|18_St|1
M,181 St,['1'],181_St|1,1,3764024,2008,2008-12-31,1,1|181_St|1
M,181 St,['A'],181_St|A,A,2876719,2008,2008-12-31,A,A|181_St|A
M,190 St,['A'],190_St|A,A,1175432,2008,2008-12-31,A,A|190_St|A
M,191 St,['1'],191_St|1,1,2562177,2008,2008-12-31,1,1|191_St|1
M,2 Av,['F'],2_Av|F,F,5845342,2008,2008-12-31,F,F|2_Av|F
M,207 St,['1'],207_St|1,1,1907159,2008,2008-12-31,1,1|207_St|1
M,215 St,['1'],215_St|1,1,597454,2008,2008-12-31,1,1|215_St|1
M,23 St,['1'],23_St|1,1,4615267,2008,2008-12-31,1,1|23_St|1
M,23 St,['6'],23_St|6,6,9239171,2008,2008-12-31,6,6|23_St|6
M,23 St,"['C', 'E']",23_St|C_E,C_E,7060491,2008,2008-12-31,C,C|23_St|C_E
M,23 St,"['C', 'E']",23_St|C_E,C_E,7060491,2008,2008-12-31,E,E|23_St|C_E
M,23 St,"['F', 'M']",23_St|F_M,F_M,7565129,2008,2008-12-31,F,F|23_St|F_M
M,23 St,"['F', 'M']",23_St|F_M,F_M,7565129,2008,2008-12-31,M,M|23_St|F_M
M,23 St,"['W', 'R']",23_St|W_R,W_R,5889298,2008,2008-12-31,R,R|23_St|W_R
M,28 St,['1'],28_St|1,1,3680019,2008,2008-12-31,1,1|28_St|1
M,28 St,['6'],28_St|6,6,6751198,2008,2008-12-31,6,6|28_St|6
M,28 St,"['W', 'R']",28_St|W_R,W_R,3011248,2008,2008-12-31,R,R|28_St|W_R
M,3 Av,['L'],3_Av|L,L,1825033,2008,2008-12-31,L,L|3_Av|L
M,33 St,['6'],33_St|6,6,9483622,2008,2008-12-31,6,6|33_St|6
M,34 St-Herald Square,"['B', 'D', 'F', 'M', 'N', 'Q', 'R', 'W']",34_St_Herald_Square|B_D_F_M_N_Q_R_W,B_D_F_M_N_Q_R_W,39040943,2008,2008-12-31,B,B|34_St_Herald_Square|B_D_F_M_N_Q_R_W
M,34 St-Herald Square,"['B', 'D', 'F', 'M', 'N', 'Q', 'R', 'W']",34_St_Herald_Square|B_D_F_M_N_Q_R_W,B_D_F_M_N_Q_R_W,39040943,2008,2008-12-31,D,D|34_St_Herald_Square|B_D_F_M_N_Q_R_W
M,34 St-Herald Square,"['B', 'D', 'F', 'M', 'N', 'Q', 'R', 'W']",34_St_Herald_Square|B_D_F_M_N_Q_R_W,B_D_F_M_N_Q_R_W,39040943,2008,2008-12-31,F,F|34_St_Herald_Square|B_D_F_M_N_Q_R_W
M,34 St-Herald Square,"['B', 'D', 'F', 'M', 'N', 'Q', 'R', 'W']",34_St_Herald_Square|B_D_F_M_N_Q_R_W,B_D_F_M_N_Q_R_W,39040943,2008,2008-12-31,M,M|34_St_Herald_Square|B_D_F_M_N_Q_R_W
M,34 St-Herald Square,"['B', 'D', 'F', 'M', 'N', 'Q', 'R', 'W']",34_St_Herald_Square|B_D_F_M_N_Q_R_W,B_D_F_M_N_Q_R_W,39040943,2008,2008-12-31,N,N|34_St_Herald_Square|B_D_F_M_N_Q_R_W
M,34 St-Herald Square,"['B', 'D', 'F', 'M', 'N', 'Q', 'R', 'W']",34_St_Herald_Square|B_D_F_M_N_Q_R_W,B_D_F_M_N_Q_R_W,39040943,2008,2008-12-31,Q,Q|34_St_Herald_Square|B_D_F_M_N_Q_R_W
M,34 St-Herald Square,"['B', 'D', 'F', 'M', 'N', 'Q', 'R', 'W']",34_St_Herald_Square|B_D_F_M_N_Q_R_W,B_D_F_M_N_Q_R_W,39040943,2008,2008-12-31,R,R|34_St_Herald_Square|B_D_F_M_N_Q_R_W
M,34 St-Penn Station,"['1', '2', '3']",34_St_Penn_Station|1_2_3,1_2_3,28343889,2008,2008-12-31,1,1|34_St_Penn_Station|1_2_3
M,34 St-Penn Station,"['1', '2', '3']",34_St_Penn_Station|1_2_3,1_2_3,28343889,2008,2008-12-31,2,2|34_St_Penn_Station|1_2_3
M,34 St-Penn Station,"['1', '2', '3']",34_St_Penn_Station|1_2_3,1_2_3,28343889,2008,2008-12-31,3,3|34_St_Penn_Station|1_2_3
M,34 St-Penn Station,"['A', 'C', 'E']",34_St_Penn_Station|A_C_E,A_C_E,26013432,2008,2008-12-31,A,A|34_St_Penn_Station|A_C_E
M,34 St-Penn Station,"['A', 'C', 'E']",34_St_Penn_Station|A_C_E,A_C_E,26013432,2008,2008-12-31,C,C|34_St_Penn_Station|A_C_E
M,34 St-Penn Station,"['A', 'C', 'E']",34_St_Penn_Station|A_C_E,A_C_E,26013432,2008,2008-12-31,E,E|34_St_Penn_Station|A_C_E
M,42 St-Bryant Pk /5 Av,"['B', 'D', 'F', 'M', '7']",42_St_Bryant_Pk_5_Av|B_D_F_M_7,B_D_F_M_7,14200488,2008,2008-12-31,B,B|42_St_Bryant_Pk_5_Av|B_D_F_M_7
M,42 St-Bryant Pk /5 Av,"['B', 'D', 'F', 'M', '7']",42_St_Bryant_Pk_5_Av|B_D_F_M_7,B_D_F_M_7,14200488,2008,2008-12-31,D,D|42_St_Bryant_Pk_5_Av|B_D_F_M_7
M,42 St-Bryant Pk /5 Av,"['B', 'D', 'F', 'M', '7']",42_St_Bryant_Pk_5_Av|B_D_F_M_7,B_D_F_M_7,14200488,2008,2008-12-31,F,F|42_St_Bryant_Pk_5_Av|B_D_F_M_7
M,42 St-Bryant Pk /5 Av,"['B', 'D', 'F', 'M', '7']",42_St_Bryant_Pk_5_Av|B_D_F_M_7,B_D_F_M_7,14200488,2008,2008-12-31,M,M|42_St_Bryant_Pk_5_Av|B_D_F_M_7
M,42 St-Bryant Pk /5 Av,"['B', 'D', 'F', 'M', '7']",42_St_Bryant_Pk_5_Av|B_D_F_M_7,B_D_F_M_7,14200488,2008,2008-12-31,7,7|42_St_Bryant_Pk_5_Av|B_D_F_M_7
M,47-50 Sts-Rockefeller Center,"['B', 'D', 'F', 'M']",47_50_Sts_Rockefeller_Center|B_D_F_M,B_D_F_M,17477350,2008,2008-12-31,B,B|47_50_Sts_Rockefeller_Center|B_D_F_M
M,47-50 Sts-Rockefeller Center,"['B', 'D', 'F', 'M']",47_50_Sts_Rockefeller_Center|B_D_F_M,B_D_F_M,17477350,2008,2008-12-31,D,D|47_50_Sts_Rockefeller_Center|B_D_F_M
M,47-50 Sts-Rockefeller Center,"['B', 'D', 'F', 'M']",47_50_Sts_Rockefeller_Center|B_D_F_M,B_D_F_M,17477350,2008,2008-12-31,F,F|47_50_Sts_Rockefeller_Center|B_D_F_M
M,47-50 Sts-Rockefeller Center,"['B', 'D', 'F', 'M']",47_50_Sts_Rockefeller_Center|B_D_F_M,B_D_F_M,17477350,2008,2008-12-31,M,M|47_50_Sts_Rockefeller_Center|B_D_F_M
M,49 St,"['N', 'W', 'R']",49_St|N_W_R,N_W_R,8106715,2008,2008-12-31,N,N|49_St|N_W_R
M,49 St,"['N', 'W', 'R']",49_St|N_W_R,N_W_R,8106715,2008,2008-12-31,R,R|49_St|N_W_R
M,5 Av-53 St,"['E', 'M']",5_Av_53_St|E_M,E_M,7488443,2008,2008-12-31,E,E|5_Av_53_St|E_M
M,5 Av-53 St,"['E', 'M']",5_Av_53_St|E_M,E_M,7488443,2008,2008-12-31,M,M|5_Av_53_St|E_M
M,5 Av-59 St,"['N', 'W', 'R']",5_Av_59_St|N_W_R,N_W_R,5865430,2008,2008-12-31,N,N|5_Av_59_St|N_W_R
M,5 Av-59 St,"['N', 'W', 'R']",5_Av_59_St|N_W_R,N_W_R,5865430,2008,2008-12-31,R,R|5_Av_59_St|N_W_R
M,50 St,['1'],50_St|1,1,8042404,2008,2008-12-31,1,1|50_St|1
M,50 St,"['C', 'E']",50_St|C_E,C_E,6014215,2008,2008-12-31,C,C|50_St|C_E
M,50 St,"['C', 'E']",50_St|C_E,C_E,6014215,2008,2008-12-31,E,E|50_St|C_E
M,57 St,['F'],57_St|F,F,4559484,2008,2008-12-31,F,F|57_St|F
M,57 St-7 Av,"['N', 'Q', 'R', 'W']",57_St_7_Av|N_Q_R_W,N_Q_R_W,9132165,2008,2008-12-31,N,N|57_St_7_Av|N_Q_R_W
M,57 St-7 Av,"['N', 'Q', 'R', 'W']",57_St_7_Av|N_Q_R_W,N_Q_R_W,9132165,2008,2008-12-31,Q,Q|57_St_7_Av|N_Q_R_W
M,57 St-7 Av,"['N', 'Q', 'R', 'W']",57_St_7_Av|N_Q_R_W,N_Q_R_W,9132165,2008,2008-12-31,R,R|57_St_7_Av|N_Q_R_W
M,59 St-Columbus Circle,"['A', 'B', 'C', 'D', '1']",59_St_Columbus_Circle|A_B_C_D_1,A_B_C_D_1,20858197,2008,2008-12-31,A,A|59_St_Columbus_Circle|A_B_C_D_1
M,59 St-Columbus Circle,"['A', 'B', 'C', 'D', '1']",59_St_Columbus_Circle|A_B_C_D_1,A_B_C_D_1,20858197,2008,2008-12-31,B,B|59_St_Columbus_Circle|A_B_C_D_1
M,59 St-Columbus Circle,"['A', 'B', 'C', 'D', '1']",59_St_Columbus_Circle|A_B_C_D_1,A_B_C_D_1,20858197,2008,2008-12-31,C,C|59_St_Columbus_Circle|A_B_C_D_1
M,59 St-Columbus Circle,"['A', 'B', 'C', 'D', '1']",59_St_Columbus_Circle|A_B_C_D_1,A_B_C_D_1,20858197,2008,2008-12-31,D,D|59_St_Columbus_Circle|A_B_C_D_1
M,59 St-Columbus Circle,"['A', 'B', 'C', 'D', '1']",59_St_Columbus_Circle|A_B_C_D_1,A_B_C_D_1,20858197,2008,2008-12-31,1,1|59_St_Columbus_Circle|A_B_C_D_1
M,66 St-Lincoln Center,['1'],66_St_Lincoln_Center|1,1,7090347,2008,2008-12-31,1,1|66_St_Lincoln_Center|1
M,68 St-Hunter College,['6'],68_St_Hunter_College|6,6,10558351,2008,2008-12-31,6,6|68_St_Hunter_College|6
M,7 Av,"['B', 'D', 'E']",7_Av|B_D_E,B_D_E,4407607,2008,2008-12-31,B,B|7_Av|B_D_E
M,7 Av,"['B', 'D', 'E']",7_Av|B_D_E,B_D_E,4407607,2008,2008-12-31,D,D|7_Av|B_D_E
M,7 Av,"['B', 'D', 'E']",7_Av|B_D_E,B_D_E,4407607,2008,2008-12-31,E,E|7_Av|B_D_E
M,72 St,"['1', '2', '3']",72_St|1_2_3,1_2_3,11868122,2008,2008-12-31,1,1|72_St|1_2_3
M,72 St,"['1', '2', '3']",72_St|1_2_3,1_2_3,11868122,2008,2008-12-31,2,2|72_St|1_2_3
M,72 St,"['1', '2', '3']",72_St|1_2_3,1_2_3,11868122,2008,2008-12-31,3,3|72_St|1_2_3
M,72 St,"['B', 'C']",72_St|B_C,B_C,2750338,2008,2008-12-31,B,B|72_St|B_C
M,72 St,"['B', 'C']",72_St|B_C,B_C,2750338,2008,2008-12-31,C,C|72_St|B_C
M,77 St,['6'],77_St|6,6,10954760,2008,2008-12-31,6,6|77_St|6
M,79 St,['1'],79_St|1,1,5285382,2008,2008-12-31,1,1|79_St|1
M,8 St-New York University,"['W', 'R']",8_St_New_York_University|W_R,W_R,5469490,2008,2008-12-31,R,R|8_St_New_York_University|W_R
M,81 St-Museum of Natural History,"['B', 'C']",81_St_Museum_of_Natural_History|B_C,B_C,4073856,2008,2008-12-31,B,B|81_St_Museum_of_Natural_History|B_C
M,81 St-Museum of Natural History,"['B', 'C']",81_St_Museum_of_Natural_History|B_C,B_C,4073856,2008,2008-12-31,C,C|81_St_Museum_of_Natural_History|B_C
M,86 St,['1'],86_St|1,1,6096820,2008,2008-12-31,1,1|86_St|1
M,86 St,"['4', '5', '6']",86_St|4_5_6,4_5_6,19432701,2008,2008-12-31,4,4|86_St|4_5_6
M,86 St,"['4', '5', '6']",86_St|4_5_6,4_5_6,19432701,2008,2008-12-31,5,5|86_St|4_5_6
M,86 St,"['4', '5', '6']",86_St|4_5_6,4_5_6,19432701,2008,2008-12-31,6,6|86_St|4_5_6
M,86 St,"['B', 'C']",86_St|B_C,B_C,3288494,2008,2008-12-31,B,B|86_St|B_C
M,86 St,"['B', 'C']",86_St|B_C,B_C,3288494,2008,2008-12-31,C,C|86_St|B_C
M,96 St,"['1', '2', '3']",96_St|1_2_3,1_2_3,11464868,2008,2008-12-31,1,1|96_St|1_2_3
M,96 St,"['1', '2', '3']",96_St|1_2_3,1_2_3,11464868,2008,2008-12-31,2,2|96_St|1_2_3
M,96 St,"['1', '2', '3']",96_St|1_2_3,1_2_3,11464868,2008,2008-12-31,3,3|96_St|1_2_3
M,96 St,['6'],96_St|6,6,7470326,2008,2008-12-31,6,6|96_St|6
M,96 St,"['B', 'C']",96_St|B_C,B_C,2583733,2008,2008-12-31,B,B|96_St|B_C
M,96 St,"['B', 'C']",96_St|B_C,B_C,2583733,2008,2008-12-31,C,C|96_St|B_C
M,Astor Place,['6'],Astor_Place|6,6,5877128,2008,2008-12-31,6,6|Astor_Place|6
M,Bowery,"['J', 'Z']",Bowery|J_Z,J_Z,938115,2008,2008-12-31,J,J|Bowery|J_Z
M,Bowery,"['J', 'Z']",Bowery|J_Z,J_Z,938115,2008,2008-12-31,Z,Z|Bowery|J_Z
M,Bowling Green,"['4', '5']",Bowling_Green|4_5,4_5,8149442,2008,2008-12-31,4,4|Bowling_Green|4_5
M,Bowling Green,"['4', '5']",Bowling_Green|4_5,4_5,8149442,2008,2008-12-31,5,5|Bowling_Green|4_5
M,Broad St,"['J', 'Z']",Broad_St|J_Z,J_Z,1866784,2008,2008-12-31,J,J|Broad_St|J_Z
M,Broad St,"['J', 'Z']",Broad_St|J_Z,J_Z,1866784,2008,2008-12-31,Z,Z|Broad_St|J_Z
M,Broadway-Lafayette St /Bleecker St,"['B', 'D', 'F', 'M', '6']",Broadway_Lafayette_St_Bleecker_St|B_D_F_M_6,B_D_F_M_6,10815409,2008,2008-12-31,B,B|Broadway_Lafayette_St_Bleecker_St|B_D_F_M_6
M,Broadway-Lafayette St /Bleecker St,"['B', 'D', 'F', 'M', '6']",Broadway_Lafayette_St_Bleecker_St|B_D_F_M_6,B_D_F_M_6,10815409,2008,2008-12-31,D,D|Broadway_Lafayette_St_Bleecker_St|B_D_F_M_6
M,Broadway-Lafayette St /Bleecker St,"['B', 'D', 'F', 'M', '6']",Broadway_Lafayette_St_Bleecker_St|B_D_F_M_6,B_D_F_M_6,10815409,2008,2008-12-31,F,F|Broadway_Lafayette_St_Bleecker_St|B_D_F_M_6
M,Broadway-Lafayette St /Bleecker St,"['B', 'D', 'F', 'M', '6']",Broadway_Lafayette_St_Bleecker_St|B_D_F_M_6,B_D_F_M_6,10815409,2008,2008-12-31,M,M|Broadway_Lafayette_St_Bleecker_St|B_D_F_M_6
M,Broadway-Lafayette St /Bleecker St,"['B', 'D', 'F', 'M', '6']",Broadway_Lafayette_St_Bleecker_St|B_D_F_M_6,B_D_F_M_6,10815409,2008,2008-12-31,6,6|Broadway_Lafayette_St_Bleecker_St|B_D_F_M_6
M,Brooklyn Bridge-City Hall /Chambers St,"['4', '5', '6', 'J', 'Z']",Brooklyn_Bridge_City_Hall_Chambers_St|4_5_6_J_Z,4_5_6_J_Z,10696528,2008,2008-12-31,4,4|Brooklyn_Bridge_City_Hall_Chambers_St|4_5_6_J_Z
M,Brooklyn Bridge-City Hall /Chambers St,"['4', '5', '6', 'J', 'Z']",Brooklyn_Bridge_City_Hall_Chambers_St|4_5_6_J_Z,4_5_6_J_Z,10696528,2008,2008-12-31,5,5|Brooklyn_Bridge_City_Hall_Chambers_St|4_5_6_J_Z
M,Brooklyn Bridge-City Hall /Chambers St,"['4', '5', '6', 'J', 'Z']",Brooklyn_Bridge_City_Hall_Chambers_St|4_5_6_J_Z,4_5_6_J_Z,10696528,2008,2008-12-31,6,6|Brooklyn_Bridge_City_Hall_Chambers_St|4_5_6_J_Z
M,Brooklyn Bridge-City Hall /Chambers St,"['4', '5', '6', 'J', 'Z']",Brooklyn_Bridge_City_Hall_Chambers_St|4_5_6_J_Z,4_5_6_J_Z,10696528,2008,2008-12-31,J,J|Brooklyn_Bridge_City_Hall_Chambers_St|4_5_6_J_Z
M,Brooklyn Bridge-City Hall /Chambers St,"['4', '5', '6', 'J', 'Z']",Brooklyn_Bridge_City_Hall_Chambers_St|4_5_6_J_Z,4_5_6_J_Z,10696528,2008,2008-12-31,Z,Z|Brooklyn_Bridge_City_Hall_Chambers_St|4_5_6_J_Z
M,Canal St,['1'],Canal_St|1,1,1730591,2008,2008-12-31,1,1|Canal_St|1
M,Canal St,"['A', 'C', 'E']",Canal_St|A_C_E,A_C_E,5537713,2008,2008-12-31,A,A|Canal_St|A_C_E
M,Canal St,"['A', 'C', 'E']",Canal_St|A_C_E,A_C_E,5537713,2008,2008-12-31,C,C|Canal_St|A_C_E
M,Canal St,"['A', 'C', 'E']",Canal_St|A_C_E,A_C_E,5537713,2008,2008-12-31,E,E|Canal_St|A_C_E
M,Canal St,"['J', 'N', 'Q', 'R', 'W', 'Z', '6']",Canal_St|J_N_Q_R_W_Z_6,J_N_Q_R_W_Z_6,16444588,2008,2008-12-31,J,J|Canal_St|J_N_Q_R_W_Z_6
M,Canal St,"['J', 'N', 'Q', 'R', 'W', 'Z', '6']",Canal_St|J_N_Q_R_W_Z_6,J_N_Q_R_W_Z_6,16444588,2008,2008-12-31,N,N|Canal_St|J_N_Q_R_W_Z_6
M,Canal St,"['J', 'N', 'Q', 'R', 'W', 'Z', '6']",Canal_St|J_N_Q_R_W_Z_6,J_N_Q_R_W_Z_6,16444588,2008,2008-12-31,Q,Q|Canal_St|J_N_Q_R_W_Z_6
M,Canal St,"['J', 'N', 'Q', 'R', 'W', 'Z', '6']",Canal_St|J_N_Q_R_W_Z_6,J_N_Q_R_W_Z_6,16444588,2008,2008-12-31,R,R|Canal_St|J_N_Q_R_W_Z_6
M,Canal St,"['J', 'N', 'Q', 'R', 'W', 'Z', '6']",Canal_St|J_N_Q_R_W_Z_6,J_N_Q_R_W_Z_6,16444588,2008,2008-12-31,Z,Z|Canal_St|J_N_Q_R_W_Z_6
M,Canal St,"['J', 'N', 'Q', 'R', 'W', 'Z', '6']",Canal_St|J_N_Q_R_W_Z_6,J_N_Q_R_W_Z_6,16444588,2008,2008-12-31,6,6|Canal_St|J_N_Q_R_W_Z_6
M,Cathedral Pkwy-110 St,['1'],Cathedral_Pkwy_110_St|1,1,4389552,2008,2008-12-31,1,1|Cathedral_Pkwy_110_St|1
M,Cathedral Pkwy-110 St,"['B', 'C']",Cathedral_Pkwy_110_St|B_C,B_C,2092340,2008,2008-12-31,B,B|Cathedral_Pkwy_110_St|B_C
M,Cathedral Pkwy-110 St,"['B', 'C']",Cathedral_Pkwy_110_St|B_C,B_C,2092340,2008,2008-12-31,C,C|Cathedral_Pkwy_110_St|B_C
M,Central Park North-110 St,"['2', '3']",Central_Park_North_110_St|2_3,2_3,2428811,2008,2008-12-31,2,2|Central_Park_North_110_St|2_3
M,Central Park North-110 St,"['2', '3']",Central_Park_North_110_St|2_3,2_3,2428811,2008,2008-12-31,3,3|Central_Park_North_110_St|2_3
M,Chambers St,"['1', '2', '3']",Chambers_St|1_2_3,1_2_3,5501448,2008,2008-12-31,1,1|Chambers_St|1_2_3
M,Chambers St,"['1', '2', '3']",Chambers_St|1_2_3,1_2_3,5501448,2008,2008-12-31,2,2|Chambers_St|1_2_3
M,Chambers St,"['1', '2', '3']",Chambers_St|1_2_3,1_2_3,5501448,2008,2008-12-31,3,3|Chambers_St|1_2_3
M,Chambers St /WTC /Park Place,"['A', 'C', 'E', '2', '3']",Chambers_St_WTC_Park_Place|A_C_E_2_3,A_C_E_2_3,15889622,2008,2008-12-31,A,A|Chambers_St_WTC_Park_Place|A_C_E_2_3
M,Chambers St /WTC /Park Place,"['A', 'C', 'E', '2', '3']",Chambers_St_WTC_Park_Place|A_C_E_2_3,A_C_E_2_3,15889622,2008,2008-12-31,C,C|Chambers_St_WTC_Park_Place|A_C_E_2_3
M,Chambers St /WTC /Park Place,"['A', 'C', 'E', '2', '3']",Chambers_St_WTC_Park_Place|A_C_E_2_3,A_C_E_2_3,15889622,2008,2008-12-31,E,E|Chambers_St_WTC_Park_Place|A_C_E_2_3
M,Chambers St /WTC /Park Place,"['A', 'C', 'E', '2', '3']",Chambers_St_WTC_Park_Place|A_C_E_2_3,A_C_E_2_3,15889622,2008,2008-12-31,2,2|Chambers_St_WTC_Park_Place|A_C_E_2_3
M,Chambers St /WTC /Park Place,"['A', 'C', 'E', '2', '3']",Chambers_St_WTC_Park_Place|A_C_E_2_3,A_C_E_2_3,15889622,2008,2008-12-31,3,3|Chambers_St_WTC_Park_Place|A_C_E_2_3
M,Christopher St-Sheridan Sq,['1'],Christopher_St_Sheridan_Sq|1,1,3479120,2008,2008-12-31,1,1|Christopher_St_Sheridan_Sq|1
M,City Hall,"['R', 'W']",City_Hall|R_W,R_W,3205157,2008,2008-12-31,R,R|City_Hall|R_W
M,Cortlandt St,['1'],Cortlandt_St|1,1,0,2008,2008-12-31,1,1|Cortlandt_St|1
M,Cortlandt St,"['R', 'W']",Cortlandt_St|R_W,R_W,0,2008,2008-12-31,R,R|Cortlandt_St|R_W
